iso,region_dev,region_ar6_6,year,hdi,gdi,healthindex,incindex,edindex,lifexp,esch,msch,lgnic
JPN,developed,DEV,2006,0.892,0.96,0.96,0.907,0.817,82.377,14.585,12.352,10.607
JPN,developed,DEV,2007,0.895,0.96,0.962,0.908,0.82,82.554,14.649,12.396,10.619
JPN,developed,DEV,2008,0.895,0.96,0.964,0.903,0.823,82.638,14.714,12.441,10.586
JPN,developed,DEV,2009,0.896,0.957,0.969,0.897,0.827,82.974,14.778,12.485,10.542
JPN,developed,DEV,2010,0.898,0.957,0.968,0.902,0.83,82.919,14.843,12.53,10.575
JPN,developed,DEV,2011,0.899,0.958,0.964,0.901,0.838,82.676,14.907,12.707,10.568
JPN,developed,DEV,2012,0.905,0.961,0.972,0.902,0.845,83.176,14.972,12.885,10.58
JPN,developed,DEV,2013,0.91,0.964,0.976,0.906,0.853,83.411,15.036,13.062,10.603
JPN,developed,DEV,2014,0.914,0.966,0.979,0.907,0.861,83.653,15.101,13.24,10.609
JPN,developed,DEV,2015,0.918,0.967,0.983,0.912,0.864,83.893,15.165,13.28,10.642
JPN,developed,DEV,2016,0.921,0.968,0.986,0.914,0.867,84.066,15.23,13.304,10.655
JPN,developed,DEV,2017,0.922,0.97,0.988,0.916,0.867,84.198,15.216,13.331,10.67
JPN,developed,DEV,2018,0.923,0.97,0.989,0.916,0.867,84.297,15.191,13.345,10.671
JPN,developed,DEV,2019,0.924,0.972,0.991,0.917,0.868,84.426,15.222,13.366,10.678
JPN,developed,DEV,2020,0.923,0.97,0.995,0.911,0.868,84.688,15.222,13.366,10.633
JPN,developed,DEV,2021,0.925,0.97,0.997,0.913,0.868,84.784,15.222,13.366,10.652
KAZ,developing,EEA,1990,0.673,,0.69,0.743,0.595,64.876,12.537,7.395,9.525
KAZ,developing,EEA,1991,0.668,,0.684,0.726,0.6,64.488,12.462,7.619,9.41
KAZ,developing,EEA,1992,0.667,,0.679,0.718,0.607,64.159,12.44,7.843,9.36
KAZ,developing,EEA,1993,0.663,,0.68,0.704,0.609,64.199,12.251,8.067,9.268
KAZ,developing,EEA,1994,0.657,,0.676,0.686,0.611,63.963,12.062,8.291,9.145
KAZ,developing,EEA,1995,0.655,,0.673,0.676,0.619,63.722,12.082,8.516,9.078
KAZ,developing,EEA,1996,0.659,,0.671,0.678,0.627,63.633,12.101,8.738,9.096
KAZ,developing,EEA,1997,0.663,,0.672,0.683,0.635,63.711,12.121,8.96,9.125
KAZ,developing,EEA,1998,0.666,,0.674,0.683,0.643,63.812,12.141,9.183,9.124
KAZ,developing,EEA,1999,0.671,,0.677,0.685,0.651,63.985,12.16,9.405,9.143
KAZ,developing,EEA,2000,0.68,1.006,0.68,0.696,0.666,64.178,12.374,9.669,9.21
KAZ,developing,EEA,2001,0.695,1.006,0.683,0.717,0.686,64.368,12.776,9.933,9.352
KAZ,developing,EEA,2002,0.706,1.007,0.681,0.733,0.706,64.269,13.177,10.197,9.454
KAZ,developing,EEA,2003,0.718,1.01,0.685,0.744,0.726,64.554,13.579,10.46,9.528
KAZ,developing,EEA,2004,0.73,1.013,0.69,0.754,0.746,64.857,13.98,10.724,9.6
KAZ,developing,EEA,2005,0.739,1.015,0.694,0.761,0.766,65.117,14.382,10.988,9.642
KAZ,developing,EEA,2006,0.752,1.017,0.702,0.77,0.786,65.627,14.783,11.252,9.7
KAZ,developing,EEA,2007,0.758,1.015,0.707,0.778,0.793,65.928,14.725,11.516,9.757
KAZ,developing,EEA,2008,0.758,1.009,0.718,0.774,0.783,66.702,14.667,11.265,9.728
KAZ,developing,EEA,2009,0.761,1.003,0.727,0.782,0.773,67.279,14.61,11.013,9.785
KAZ,developing,EEA,2010,0.767,0.999,0.74,0.784,0.776,68.116,14.552,11.146,9.797
KAZ,developing,EEA,2011,0.775,0.999,0.75,0.787,0.788,68.745,14.828,11.279,9.813
KAZ,developing,EEA,2012,0.783,1.003,0.756,0.794,0.8,69.13,15.108,11.412,9.864
KAZ,developing,EEA,2013,0.792,1.009,0.766,0.808,0.803,69.814,15.07,11.545,9.956
KAZ,developing,EEA,2014,0.799,1.008,0.774,0.813,0.809,70.333,15.127,11.678,9.988
KAZ,developing,EEA,2015,0.805,0.997,0.78,0.822,0.814,70.727,15.118,11.811,10.049
KAZ,developing,EEA,2016,0.805,0.989,0.783,0.815,0.819,70.898,15.149,11.944,9.999
KAZ,developing,EEA,2017,0.811,0.992,0.791,0.816,0.827,71.396,15.294,12.077,10.006
KAZ,developing,EEA,2018,0.814,1.0,0.792,0.816,0.836,71.472,15.44,12.21,10.007
KAZ,developing,EEA,2019,0.819,0.993,0.793,0.82,0.845,71.568,15.613,12.348,10.034
KAZ,developing,EEA,2020,0.814,1.003,0.77,0.824,0.85,70.03,15.765,12.348,10.057
KAZ,developing,EEA,2021,0.811,0.998,0.759,0.828,0.85,69.362,15.765,12.348,10.083
KEN,developing,AFR,1990,0.474,,0.594,0.535,0.335,58.615,7.605,3.72,8.146
KEN,developing,AFR,1991,0.474,,0.585,0.531,0.343,58.005,7.678,3.884,8.123
KEN,developing,AFR,1992,0.473,,0.573,0.525,0.35,57.259,7.752,4.048,8.084
KEN,developing,AFR,1993,0.471,,0.563,0.518,0.358,56.617,7.826,4.212,8.035
KEN,developing,AFR,1994,0.473,,0.558,0.519,0.365,56.273,7.903,4.376,8.04
KEN,developing,AFR,1995,0.475,,0.548,0.523,0.373,55.617,7.979,4.54,8.069
KEN,developing,AFR,1996,0.477,,0.541,0.527,0.38,55.161,8.055,4.684,8.096
KEN,developing,AFR,1997,0.477,,0.536,0.524,0.387,54.816,8.132,4.828,8.077
KEN,developing,AFR,1998,0.479,,0.531,0.526,0.394,54.526,8.208,4.972,8.085
KEN,developing,AFR,1999,0.48,,0.531,0.524,0.398,54.495,8.199,5.116,8.076
KEN,developing,AFR,2000,0.481,0.878,0.529,0.522,0.403,54.411,8.19,5.26,8.058
KEN,developing,AFR,2001,0.485,0.877,0.531,0.523,0.41,54.508,8.32,5.372,8.067
KEN,developing,AFR,2002,0.485,0.874,0.538,0.52,0.408,54.99,8.103,5.484,8.047
KEN,developing,AFR,2003,0.495,0.876,0.548,0.52,0.427,55.601,8.663,5.596,8.047
KEN,developing,AFR,2004,0.508,0.879,0.559,0.524,0.446,56.362,9.223,5.708,8.072
KEN,developing,AFR,2005,0.516,0.885,0.575,0.529,0.451,57.344,9.244,5.82,8.11
KEN,developing,AFR,2006,0.525,0.893,0.588,0.534,0.46,58.222,9.492,5.894,8.143
KEN,developing,AFR,2007,0.533,0.897,0.598,0.54,0.469,58.865,9.74,5.968,8.18
KEN,developing,AFR,2008,0.539,0.906,0.609,0.537,0.479,59.614,10.004,6.042,8.158
KEN,developing,AFR,2009,0.539,0.913,0.621,0.517,0.489,60.365,10.268,6.116,8.026
KEN,developing,AFR,2010,0.545,0.922,0.625,0.526,0.493,60.649,10.31,6.19,8.085
KEN,developing,AFR,2011,0.55,0.925,0.631,0.533,0.495,61.046,10.353,6.212,8.132
KEN,developing,AFR,2012,0.552,0.925,0.633,0.534,0.497,61.115,10.396,6.234,8.141
KEN,developing,AFR,2013,0.554,0.923,0.637,0.535,0.498,61.389,10.438,6.256,8.145
KEN,developing,AFR,2014,0.558,0.928,0.643,0.539,0.5,61.816,10.481,6.278,8.172
KEN,developing,AFR,2015,0.561,0.929,0.644,0.544,0.502,61.892,10.524,6.3,8.209
KEN,developing,AFR,2016,0.569,0.928,0.649,0.561,0.506,62.163,10.567,6.388,8.316
KEN,developing,AFR,2017,0.572,0.936,0.654,0.562,0.511,62.481,10.611,6.476,8.325
KEN,developing,AFR,2018,0.577,0.938,0.657,0.567,0.515,62.677,10.655,6.564,8.36
KEN,developing,AFR,2019,0.581,0.944,0.661,0.571,0.519,62.943,10.699,6.652,8.385
KEN,developing,AFR,2020,0.578,0.937,0.657,0.567,0.519,62.676,10.699,6.652,8.359
KEN,developing,AFR,2021,0.575,0.941,0.637,0.574,0.519,61.427,10.699,6.652,8.406
KGZ,developing,EEA,1990,0.638,,0.681,0.595,0.64,64.272,12.021,9.171,8.545
KGZ,developing,EEA,1991,0.632,,0.681,0.581,0.637,64.28,11.791,9.287,8.451
KGZ,developing,EEA,1992,0.622,,0.678,0.557,0.636,64.052,11.624,9.403,8.292
KGZ,developing,EEA,1993,0.609,,0.674,0.531,0.63,63.822,11.256,9.518,8.12
KGZ,developing,EEA,1994,0.591,,0.673,0.494,0.622,63.748,10.825,9.634,7.874
KGZ,developing,EEA,1995,0.587,,0.676,0.483,0.619,63.927,10.576,9.75,7.805
KGZ,developing,EEA,1996,0.594,,0.681,0.492,0.624,64.276,10.608,9.885,7.865
KGZ,developing,EEA,1997,0.603,,0.686,0.502,0.637,64.585,10.914,10.02,7.929
KGZ,developing,EEA,1998,0.609,,0.694,0.502,0.65,65.114,11.22,10.155,7.925
KGZ,developing,EEA,1999,0.616,,0.701,0.502,0.663,65.582,11.526,10.29,7.931
KGZ,developing,EEA,2000,0.621,0.964,0.698,0.508,0.674,65.398,11.845,10.347,7.968
KGZ,developing,EEA,2001,0.63,0.964,0.704,0.518,0.685,65.763,12.193,10.404,8.035
KGZ,developing,EEA,2002,0.631,0.97,0.706,0.517,0.69,65.862,12.286,10.462,8.029
KGZ,developing,EEA,2003,0.64,0.971,0.711,0.526,0.699,66.186,12.549,10.519,8.09
KGZ,developing,EEA,2004,0.643,0.967,0.712,0.533,0.7,66.297,12.494,10.576,8.13
KGZ,developing,EEA,2005,0.644,0.968,0.714,0.532,0.703,66.385,12.56,10.633,8.13
KGZ,developing,EEA,2006,0.65,0.97,0.72,0.538,0.709,66.778,12.688,10.691,8.17
KGZ,developing,EEA,2007,0.656,0.97,0.723,0.55,0.71,67.006,12.669,10.748,8.246
KGZ,developing,EEA,2008,0.66,0.975,0.727,0.556,0.71,67.249,12.579,10.805,8.289
KGZ,developing,EEA,2009,0.663,0.977,0.735,0.559,0.709,67.784,12.488,10.862,8.307
KGZ,developing,EEA,2010,0.664,0.974,0.742,0.553,0.713,68.254,12.415,11.032,8.266
KGZ,developing,EEA,2011,0.665,0.976,0.747,0.552,0.713,68.578,12.347,11.095,8.26
KGZ,developing,EEA,2012,0.675,0.975,0.754,0.563,0.724,68.993,12.683,11.159,8.333
KGZ,developing,EEA,2013,0.682,0.964,0.757,0.571,0.733,69.217,12.931,11.223,8.385
KGZ,developing,EEA,2014,0.688,0.968,0.767,0.576,0.738,69.886,13.011,11.286,8.421
KGZ,developing,EEA,2015,0.69,0.968,0.769,0.579,0.739,69.996,12.967,11.35,8.441
KGZ,developing,EEA,2016,0.693,0.968,0.773,0.58,0.74,70.276,13.03,11.356,8.447
KGZ,developing,EEA,2017,0.696,0.959,0.778,0.585,0.739,70.588,12.975,11.362,8.477
KGZ,developing,EEA,2018,0.698,0.959,0.78,0.59,0.739,70.728,12.968,11.368,8.513
KGZ,developing,EEA,2019,0.698,0.966,0.788,0.583,0.741,71.23,13.036,11.374,8.466
KGZ,developing,EEA,2020,0.689,0.963,0.764,0.575,0.746,69.629,13.195,11.374,8.411
KGZ,developing,EEA,2021,0.692,0.966,0.769,0.577,0.746,69.977,13.195,11.374,8.426
KHM,ldc,APC,1990,0.378,,0.545,0.349,0.285,55.434,7.032,2.69,6.915
KHM,ldc,APC,1991,0.383,,0.551,0.354,0.288,55.793,7.092,2.742,6.948
KHM,ldc,APC,1992,0.387,,0.554,0.359,0.292,56.021,7.151,2.794,6.985
KHM,ldc,APC,1993,0.39,,0.555,0.362,0.295,56.08,7.211,2.846,6.999
KHM,ldc,APC,1994,0.392,,0.554,0.363,0.299,56.036,7.271,2.898,7.008
KHM,ldc,APC,1995,0.397,,0.559,0.372,0.302,56.308,7.331,2.95,7.065
KHM,ldc,APC,1996,0.4,,0.559,0.375,0.305,56.346,7.391,3.004,7.085
KHM,ldc,APC,1997,0.404,,0.565,0.378,0.309,56.743,7.451,3.058,7.109
KHM,ldc,APC,1998,0.407,,0.57,0.38,0.312,57.028,7.511,3.112,7.123
KHM,ldc,APC,1999,0.416,,0.58,0.393,0.316,57.69,7.57,3.166,7.208
KHM,ldc,APC,2000,0.425,0.887,0.594,0.403,0.319,58.625,7.63,3.22,7.276
KHM,ldc,APC,2001,0.441,0.882,0.615,0.412,0.338,59.966,8.236,3.28,7.331
KHM,ldc,APC,2002,0.461,0.864,0.634,0.417,0.37,61.226,9.32,3.34,7.367
KHM,ldc,APC,2003,0.475,0.867,0.654,0.428,0.383,62.523,9.721,3.4,7.438
KHM,ldc,APC,2004,0.488,0.866,0.67,0.44,0.393,63.552,10.009,3.46,7.518
KHM,ldc,APC,2005,0.499,0.869,0.681,0.455,0.4,64.293,10.185,3.52,7.62
KHM,ldc,APC,2006,0.51,0.873,0.693,0.469,0.409,65.059,10.361,3.636,7.709
KHM,ldc,APC,2007,0.521,0.875,0.704,0.482,0.418,65.731,10.535,3.752,7.798
KHM,ldc,APC,2008,0.528,0.884,0.715,0.489,0.422,66.47,10.554,3.868,7.841
KHM,ldc,APC,2009,0.534,0.882,0.73,0.486,0.429,67.444,10.652,3.984,7.823
KHM,ldc,APC,2010,0.54,0.894,0.734,0.492,0.435,67.712,10.747,4.1,7.864
KHM,ldc,APC,2011,0.548,0.893,0.745,0.5,0.441,68.416,10.844,4.2,7.914
KHM,ldc,APC,2012,0.555,0.905,0.753,0.507,0.447,68.915,10.94,4.3,7.962
KHM,ldc,APC,2013,0.562,0.907,0.759,0.517,0.453,69.304,11.038,4.4,8.027
KHM,ldc,APC,2014,0.569,0.91,0.765,0.523,0.459,69.736,11.137,4.5,8.07
KHM,ldc,APC,2015,0.574,0.916,0.767,0.53,0.465,69.873,11.236,4.6,8.111
KHM,ldc,APC,2016,0.581,0.925,0.773,0.537,0.472,70.224,11.337,4.722,8.161
KHM,ldc,APC,2017,0.586,0.919,0.777,0.545,0.476,70.515,11.337,4.844,8.212
KHM,ldc,APC,2018,0.591,0.921,0.778,0.552,0.48,70.561,11.337,4.966,8.26
KHM,ldc,APC,2019,0.598,0.922,0.78,0.562,0.488,70.692,11.468,5.088,8.324
KHM,ldc,APC,2020,0.596,0.922,0.776,0.558,0.488,70.416,11.468,5.088,8.302
KHM,ldc,APC,2021,0.593,0.926,0.763,0.56,0.488,69.584,11.468,5.088,8.314
KIR,ldc,APC,2000,0.549,,0.683,0.469,0.515,64.409,10.388,6.808,7.712
KIR,ldc,APC,2001,0.59,,0.687,0.538,0.556,64.655,11.737,6.908,8.168
KIR,ldc,APC,2002,0.587,,0.69,0.529,0.556,64.84,11.587,7.01,8.105
KIR,ldc,APC,2003,0.593,,0.692,0.518,0.581,64.954,12.389,7.114,8.037
KIR,ldc,APC,2004,0.59,,0.692,0.513,0.578,64.989,12.156,7.219,7.998
KIR,ldc,APC,2005,0.591,,0.692,0.512,0.581,64.967,12.121,7.325,7.998
KIR,ldc,APC,2006,0.586,,0.691,0.507,0.575,64.906,11.769,7.433,7.964
KIR,ldc,APC,2007,0.587,,0.69,0.51,0.574,64.844,11.619,7.541,7.979
KIR,ldc,APC,2008,0.588,,0.69,0.506,0.583,64.834,11.825,7.649,7.955
KIR,ldc,APC,2009,0.585,,0.691,0.494,0.587,64.892,11.823,7.757,7.877
KIR,ldc,APC,2010,0.589,,0.693,0.499,0.591,65.016,11.821,7.866,7.91
KIR,ldc,APC,2011,0.587,,0.695,0.492,0.59,65.19,11.819,7.866,7.861
KIR,ldc,APC,2012,0.594,,0.698,0.51,0.59,65.378,11.817,7.866,7.979
KIR,ldc,APC,2013,0.602,,0.701,0.526,0.59,65.588,11.814,7.866,8.089
KIR,ldc,APC,2014,0.61,,0.705,0.546,0.59,65.815,11.812,7.866,8.218
KIR,ldc,APC,2015,0.622,,0.709,0.575,0.59,66.059,11.81,7.866,8.408
KIR,ldc,APC,2016,0.617,,0.713,0.557,0.59,66.332,11.808,7.866,8.294
KIR,ldc,APC,2017,0.621,,0.717,0.567,0.59,66.597,11.806,7.866,8.361
KIR,ldc,APC,2018,0.622,,0.721,0.566,0.59,66.855,11.804,7.866,8.355
KIR,ldc,APC,2019,0.63,,0.725,0.581,0.594,67.15,11.802,7.984,8.45
KIR,ldc,APC,2020,0.623,,0.727,0.56,0.594,67.266,11.802,7.984,8.312
KIR,ldc,APC,2021,0.624,,0.729,0.56,0.594,67.417,11.802,7.984,8.31
KNA,developing,LAM,2005,0.746,,0.79,0.825,0.636,71.362,14.273,7.188,10.068
KNA,developing,LAM,2006,0.75,,0.789,0.831,0.643,71.289,14.353,7.315,10.103
KNA,developing,LAM,2007,0.753,,0.79,0.831,0.649,71.367,14.432,7.444,10.105
KNA,developing,LAM,2008,0.757,,0.79,0.838,0.656,71.374,14.512,7.576,10.156
KNA,developing,LAM,2009,0.758,,0.791,0.831,0.662,71.393,14.593,7.71,10.105
KNA,developing,LAM,2010,0.759,,0.789,0.829,0.669,71.271,14.674,7.846,10.096
KNA,developing,LAM,2011,0.764,,0.793,0.831,0.676,71.538,14.756,7.984,10.108
KNA,developing,LAM,2012,0.766,,0.795,0.828,0.683,71.669,14.838,8.123,10.084
KNA,developing,LAM,2013,0.77,,0.792,0.835,0.69,71.457,14.921,8.261,10.131
KNA,developing,LAM,2014,0.772,,0.784,0.842,0.697,70.966,15.004,8.4,10.179
KNA,developing,LAM,2015,0.772,,0.781,0.842,0.699,70.763,15.088,8.4,10.181
KNA,developing,LAM,2016,0.779,,0.796,0.845,0.701,71.741,15.172,8.4,10.2
KNA,developing,LAM,2017,0.778,,0.798,0.838,0.704,71.84,15.257,8.4,10.156
KNA,developing,LAM,2018,0.779,,0.792,0.842,0.71,71.467,15.342,8.5,10.18
KNA,developing,LAM,2019,0.783,,0.793,0.844,0.717,71.572,15.428,8.663,10.193
KNA,developing,LAM,2020,0.779,,0.794,0.831,0.717,71.627,15.428,8.663,10.105
KNA,developing,LAM,2021,0.777,,0.795,0.824,0.717,71.682,15.428,8.663,10.059
KOR,developing,APC,1990,0.737,,0.799,0.731,0.686,71.94,13.581,9.273,9.445
KOR,developing,APC,1991,0.747,,0.806,0.745,0.695,72.421,13.708,9.418,9.537
KOR,developing,APC,1992,0.754,,0.815,0.752,0.7,72.956,13.717,9.563,9.587
KOR,developing,APC,1993,0.763,,0.82,0.761,0.711,73.283,13.935,9.708,9.643
KOR,developing,APC,1994,0.773,,0.825,0.773,0.724,73.611,14.24,9.853,9.72
KOR,developing,APC,1995,0.783,,0.83,0.785,0.736,73.941,14.502,9.997,9.801
KOR,developing,APC,1996,0.793,,0.835,0.795,0.751,74.276,14.884,10.122,9.867
KOR,developing,APC,1997,0.806,,0.846,0.802,0.772,74.971,15.499,10.247,9.916
KOR,developing,APC,1998,0.804,,0.853,0.792,0.768,75.464,15.205,10.372,9.847
KOR,developing,APC,1999,0.815,,0.862,0.808,0.779,76.003,15.43,10.497,9.951
KOR,developing,APC,2000,0.825,0.927,0.869,0.82,0.788,76.466,15.631,10.622,10.035
KOR,developing,APC,2001,0.833,0.928,0.881,0.826,0.794,77.27,15.683,10.746,10.074
KOR,developing,APC,2002,0.84,0.927,0.885,0.837,0.799,77.544,15.729,10.871,10.146
KOR,developing,APC,2003,0.844,0.927,0.885,0.841,0.808,77.547,15.911,10.995,10.172
KOR,developing,APC,2004,0.852,0.93,0.892,0.848,0.818,78.006,16.101,11.119,10.221
KOR,developing,APC,2005,0.86,0.931,0.9,0.853,0.828,78.519,16.301,11.244,10.255
KOR,developing,APC,2006,0.866,0.932,0.909,0.861,0.828,79.075,16.444,11.151,10.306
KOR,developing,APC,2007,0.871,0.932,0.915,0.869,0.831,79.48,16.658,11.059,10.357
KOR,developing,APC,2008,0.875,0.933,0.924,0.873,0.83,80.044,16.735,10.966,10.382
KOR,developing,APC,2009,0.877,0.923,0.932,0.873,0.828,80.576,16.776,10.873,10.383
KOR,developing,APC,2010,0.89,0.929,0.935,0.882,0.856,80.763,16.848,11.638,10.447
KOR,developing,APC,2011,0.896,0.929,0.942,0.887,0.86,81.21,16.871,11.734,10.48
KOR,developing,APC,2012,0.897,0.931,0.944,0.891,0.859,81.347,16.74,11.829,10.503
KOR,developing,APC,2013,0.901,0.932,0.952,0.894,0.86,81.864,16.65,11.925,10.525
KOR,developing,APC,2014,0.906,0.934,0.96,0.898,0.863,82.378,16.645,12.021,10.549
KOR,developing,APC,2015,0.909,0.934,0.962,0.901,0.865,82.561,16.603,12.116,10.57
KOR,developing,APC,2016,0.912,0.936,0.968,0.905,0.866,82.926,16.505,12.214,10.596
KOR,developing,APC,2017,0.916,0.938,0.974,0.909,0.868,83.286,16.482,12.313,10.624
KOR,developing,APC,2018,0.919,0.941,0.975,0.913,0.872,83.343,16.494,12.413,10.648
KOR,developing,APC,2019,0.923,0.943,0.979,0.917,0.876,83.656,16.522,12.513,10.673
KOR,developing,APC,2020,0.922,0.943,0.979,0.915,0.876,83.609,16.522,12.513,10.662
KOR,developing,APC,2021,0.925,0.944,0.98,0.921,0.876,83.698,16.522,12.513,10.703
KWT,developing,MEA,1990,0.718,,0.82,0.918,0.492,73.281,10.941,5.642,10.685
KWT,developing,MEA,1991,0.68,,0.834,0.852,0.442,74.216,9.096,5.679,10.244
KWT,developing,MEA,1992,0.678,,0.857,0.927,0.392,75.691,7.251,5.716,10.741
KWT,developing,MEA,1993,0.705,,0.858,0.968,0.421,75.794,8.268,5.753,11.013
KWT,developing,MEA,1994,0.733,,0.858,0.985,0.467,75.763,9.852,5.789,11.128
KWT,developing,MEA,1995,0.759,,0.854,1.0,0.512,75.537,11.452,5.826,11.237
KWT,developing,MEA,1996,0.782,,0.856,1.0,0.558,75.618,12.997,5.904,11.237
KWT,developing,MEA,1997,0.786,,0.86,1.0,0.565,75.879,13.165,5.982,11.247
KWT,developing,MEA,1998,0.789,,0.864,1.0,0.569,76.157,13.212,6.06,11.231
KWT,developing,MEA,1999,0.787,,0.868,0.981,0.573,76.416,13.258,6.138,11.102
KWT,developing,MEA,2000,0.787,0.97,0.873,0.982,0.568,76.722,12.993,6.215,11.108
KWT,developing,MEA,2001,0.781,0.973,0.875,0.974,0.56,76.892,12.728,6.195,11.05
KWT,developing,MEA,2002,0.784,0.976,0.877,0.968,0.567,76.982,13.015,6.174,11.016
KWT,developing,MEA,2003,0.793,0.99,0.877,0.988,0.575,76.985,13.301,6.154,11.148
KWT,developing,MEA,2004,0.797,0.997,0.874,1.0,0.579,76.792,13.496,6.133,11.258
KWT,developing,MEA,2005,0.798,1.005,0.875,1.0,0.581,76.903,13.571,6.113,11.334
KWT,developing,MEA,2006,0.799,1.012,0.875,1.0,0.584,76.887,13.646,6.136,11.38
KWT,developing,MEA,2007,0.802,1.008,0.877,1.0,0.588,77.017,13.721,6.217,11.365
KWT,developing,MEA,2008,0.807,1.008,0.879,1.0,0.597,77.146,13.796,6.427,11.298
KWT,developing,MEA,2009,0.81,0.996,0.884,0.99,0.607,77.442,13.871,6.638,11.158
KWT,developing,MEA,2010,0.813,0.992,0.892,0.98,0.616,77.982,13.946,6.849,11.09
KWT,developing,MEA,2011,0.82,0.991,0.899,0.983,0.625,78.464,14.021,7.06,11.11
KWT,developing,MEA,2012,0.826,0.989,0.905,0.983,0.634,78.812,14.096,7.271,11.115
KWT,developing,MEA,2013,0.819,1.003,0.91,0.981,0.616,79.164,14.171,6.683,11.099
KWT,developing,MEA,2014,0.823,1.0,0.915,0.977,0.625,79.445,14.246,6.878,11.07
KWT,developing,MEA,2015,0.83,1.005,0.916,0.969,0.644,79.562,14.694,7.073,11.022
KWT,developing,MEA,2016,0.833,1.008,0.918,0.969,0.65,79.701,14.849,7.133,11.017
KWT,developing,MEA,2017,0.835,1.008,0.92,0.963,0.657,79.781,15.006,7.193,10.981
KWT,developing,MEA,2018,0.836,1.011,0.919,0.961,0.662,79.722,15.164,7.216,10.969
KWT,developing,MEA,2019,0.839,1.011,0.918,0.959,0.67,79.685,15.324,7.328,10.955
KWT,developing,MEA,2020,0.822,1.011,0.876,0.947,0.67,76.92,15.324,7.328,10.877
KWT,developing,MEA,2021,0.831,1.009,0.903,0.947,0.67,78.673,15.324,7.328,10.877
LAO,ldc,APC,1990,0.405,,0.519,0.448,0.286,53.713,6.587,3.09,7.573
LAO,ldc,APC,1991,0.412,,0.53,0.45,0.292,54.46,6.684,3.186,7.587
LAO,ldc,APC,1992,0.417,,0.538,0.454,0.298,54.952,6.781,3.282,7.613
LAO,ldc,APC,1993,0.424,,0.545,0.459,0.304,55.435,6.878,3.378,7.644
LAO,ldc,APC,1994,0.432,,0.55,0.466,0.315,55.75,7.163,3.474,7.693
LAO,ldc,APC,1995,0.434,,0.56,0.473,0.309,56.385,6.842,3.57,7.739
LAO,ldc,APC,1996,0.447,,0.568,0.48,0.328,56.891,7.451,3.636,7.784
LAO,ldc,APC,1997,0.454,,0.574,0.484,0.337,57.292,7.674,3.702,7.811
LAO,ldc,APC,1998,0.46,,0.579,0.487,0.346,57.665,7.919,3.768,7.826
LAO,ldc,APC,1999,0.466,,0.583,0.497,0.35,57.873,7.997,3.834,7.893
LAO,ldc,APC,2000,0.47,0.85,0.59,0.499,0.352,58.378,7.999,3.9,7.907
LAO,ldc,APC,2001,0.476,0.855,0.601,0.505,0.355,59.07,8.009,3.966,7.949
LAO,ldc,APC,2002,0.484,0.861,0.608,0.513,0.364,59.534,8.275,4.032,8.002
LAO,ldc,APC,2003,0.493,0.867,0.616,0.517,0.376,60.031,8.607,4.098,8.027
LAO,ldc,APC,2004,0.5,0.874,0.62,0.527,0.382,60.293,8.768,4.164,8.095
LAO,ldc,APC,2005,0.51,0.879,0.63,0.537,0.391,60.98,8.992,4.23,8.163
LAO,ldc,APC,2006,0.511,0.883,0.638,0.529,0.395,61.493,9.079,4.298,8.105
LAO,ldc,APC,2007,0.525,0.889,0.647,0.555,0.403,62.084,9.266,4.366,8.277
LAO,ldc,APC,2008,0.532,0.893,0.655,0.561,0.41,62.603,9.444,4.434,8.322
LAO,ldc,APC,2009,0.543,0.901,0.666,0.573,0.421,63.273,9.737,4.502,8.397
LAO,ldc,APC,2010,0.551,0.895,0.677,0.577,0.429,63.973,9.955,4.57,8.422
LAO,ldc,APC,2011,0.563,0.91,0.688,0.585,0.443,64.736,10.352,4.662,8.479
LAO,ldc,APC,2012,0.572,0.919,0.698,0.596,0.451,65.355,10.514,4.754,8.549
LAO,ldc,APC,2013,0.582,0.923,0.703,0.606,0.462,65.718,10.813,4.846,8.618
LAO,ldc,APC,2014,0.592,0.932,0.713,0.616,0.473,66.361,11.092,4.938,8.686
LAO,ldc,APC,2015,0.599,0.934,0.718,0.625,0.479,66.67,11.222,5.03,8.741
LAO,ldc,APC,2016,0.604,0.939,0.726,0.633,0.48,67.167,11.158,5.116,8.795
LAO,ldc,APC,2017,0.607,0.959,0.73,0.639,0.479,67.434,10.987,5.202,8.836
LAO,ldc,APC,2018,0.607,0.945,0.733,0.647,0.472,67.634,10.635,5.288,8.887
LAO,ldc,APC,2019,0.61,0.949,0.741,0.653,0.47,68.138,10.479,5.374,8.925
LAO,ldc,APC,2020,0.608,0.95,0.746,0.655,0.461,68.497,10.136,5.374,8.943
LAO,ldc,APC,2021,0.607,0.949,0.739,0.656,0.461,68.061,10.136,5.374,8.949
LBN,developing,MEA,2005,0.737,0.874,0.866,0.748,0.619,76.273,13.241,7.523,9.557
LBN,developing,MEA,2006,0.734,0.884,0.863,0.751,0.61,76.08,12.888,7.558,9.575
LBN,developing,MEA,2007,0.752,0.885,0.878,0.767,0.631,77.08,13.053,8.061,9.684
LBN,developing,MEA,2008,0.76,0.886,0.886,0.778,0.636,77.584,13.159,8.116,9.757
LBN,developing,MEA,2009,0.767,0.888,0.891,0.788,0.642,77.889,13.318,8.171,9.824
