iso,region_dev,region_ar6_6,ssp,year,hdi
GNB,ldc,AFR,ssp5,2035,0.525345446
GNB,ldc,AFR,ssp1,2040,0.544452667
GNB,ldc,AFR,ssp2,2040,0.460905307
GNB,ldc,AFR,ssp3,2040,0.321916062
GNB,ldc,AFR,ssp4,2040,0.315108494
GNB,ldc,AFR,ssp5,2040,0.55588426
GNB,ldc,AFR,ssp1,2045,0.570255563
GNB,ldc,AFR,ssp2,2045,0.480021592
GNB,ldc,AFR,ssp3,2045,0.323935836
GNB,ldc,AFR,ssp4,2045,0.318824649
GNB,ldc,AFR,ssp5,2045,0.584341045
GNB,ldc,AFR,ssp1,2050,0.592383243
GNB,ldc,AFR,ssp2,2050,0.498625601
GNB,ldc,AFR,ssp3,2050,0.32581996
GNB,ldc,AFR,ssp4,2050,0.322900294
GNB,ldc,AFR,ssp5,2050,0.605112776
GNB,ldc,AFR,ssp1,2055,0.611584122
GNB,ldc,AFR,ssp2,2055,0.516358485
GNB,ldc,AFR,ssp3,2055,0.328585526
GNB,ldc,AFR,ssp4,2055,0.328207073
GNB,ldc,AFR,ssp5,2055,0.622842983
GNB,ldc,AFR,ssp1,2060,0.628066205
GNB,ldc,AFR,ssp2,2060,0.532944584
GNB,ldc,AFR,ssp3,2060,0.330452412
GNB,ldc,AFR,ssp4,2060,0.331818307
GNB,ldc,AFR,ssp5,2060,0.640248932
GNB,ldc,AFR,ssp1,2065,0.643670374
GNB,ldc,AFR,ssp2,2065,0.548788604
GNB,ldc,AFR,ssp3,2065,0.334385195
GNB,ldc,AFR,ssp4,2065,0.33744594
GNB,ldc,AFR,ssp5,2065,0.656756772
GNB,ldc,AFR,ssp1,2070,0.657536914
GNB,ldc,AFR,ssp2,2070,0.563848683
GNB,ldc,AFR,ssp3,2070,0.337005352
GNB,ldc,AFR,ssp4,2070,0.341619769
GNB,ldc,AFR,ssp5,2070,0.671190764
GNQ,developing,AFR,ssp1,2030,0.685999706
GNQ,developing,AFR,ssp2,2030,0.63435762
GNQ,developing,AFR,ssp3,2030,0.566041433
GNQ,developing,AFR,ssp4,2030,0.551410727
GNQ,developing,AFR,ssp5,2030,0.689682782
GNQ,developing,AFR,ssp1,2035,0.702052826
GNQ,developing,AFR,ssp2,2035,0.645415954
GNQ,developing,AFR,ssp3,2035,0.567930837
GNQ,developing,AFR,ssp4,2035,0.552338053
GNQ,developing,AFR,ssp5,2035,0.706209249
GNQ,developing,AFR,ssp1,2040,0.71679855
GNQ,developing,AFR,ssp2,2040,0.656295765
GNQ,developing,AFR,ssp3,2040,0.571817133
GNQ,developing,AFR,ssp4,2040,0.555483565
GNQ,developing,AFR,ssp5,2040,0.72093046
GNQ,developing,AFR,ssp1,2045,0.731885758
GNQ,developing,AFR,ssp2,2045,0.667051259
GNQ,developing,AFR,ssp3,2045,0.575730091
GNQ,developing,AFR,ssp4,2045,0.558763427
GNQ,developing,AFR,ssp5,2045,0.736505449
GNQ,developing,AFR,ssp1,2050,0.742757493
GNQ,developing,AFR,ssp2,2050,0.677583429
GNQ,developing,AFR,ssp3,2050,0.580464408
GNQ,developing,AFR,ssp4,2050,0.563386299
GNQ,developing,AFR,ssp5,2050,0.74362557
GNQ,developing,AFR,ssp1,2055,0.75056319
GNQ,developing,AFR,ssp2,2055,0.686600656
GNQ,developing,AFR,ssp3,2055,0.584122213
GNQ,developing,AFR,ssp4,2055,0.567480675
GNQ,developing,AFR,ssp5,2055,0.748347211
GNQ,developing,AFR,ssp1,2060,0.755315009
GNQ,developing,AFR,ssp2,2060,0.694917941
GNQ,developing,AFR,ssp3,2060,0.587367046
GNQ,developing,AFR,ssp4,2060,0.569829137
GNQ,developing,AFR,ssp5,2060,0.753442028
GNQ,developing,AFR,ssp1,2065,0.759970226
GNQ,developing,AFR,ssp2,2065,0.70264152
GNQ,developing,AFR,ssp3,2065,0.594309145
GNQ,developing,AFR,ssp4,2065,0.575817946
GNQ,developing,AFR,ssp5,2065,0.758757813
GNQ,developing,AFR,ssp1,2070,0.764716715
GNQ,developing,AFR,ssp2,2070,0.710820217
GNQ,developing,AFR,ssp3,2070,0.597327762
GNQ,developing,AFR,ssp4,2070,0.578046821
GNQ,developing,AFR,ssp5,2070,0.764052314
GRC,developed,DEV,ssp1,2030,0.845495611
GRC,developed,DEV,ssp2,2030,0.842101335
GRC,developed,DEV,ssp3,2030,0.792470392
GRC,developed,DEV,ssp4,2030,0.804724953
GRC,developed,DEV,ssp5,2030,0.846946508
GRC,developed,DEV,ssp1,2035,0.856651636
GRC,developed,DEV,ssp2,2035,0.852819277
GRC,developed,DEV,ssp3,2035,0.798019333
GRC,developed,DEV,ssp4,2035,0.812645486
GRC,developed,DEV,ssp5,2035,0.85883203
GRC,developed,DEV,ssp1,2040,0.866386706
GRC,developed,DEV,ssp2,2040,0.862144306
GRC,developed,DEV,ssp3,2040,0.803438625
GRC,developed,DEV,ssp4,2040,0.819248491
GRC,developed,DEV,ssp5,2040,0.869500769
GRC,developed,DEV,ssp1,2045,0.874265817
GRC,developed,DEV,ssp2,2045,0.868773933
GRC,developed,DEV,ssp3,2045,0.807975328
GRC,developed,DEV,ssp4,2045,0.824541532
GRC,developed,DEV,ssp5,2045,0.877511038
GRC,developed,DEV,ssp1,2050,0.878640722
GRC,developed,DEV,ssp2,2050,0.874119965
GRC,developed,DEV,ssp3,2050,0.811043984
GRC,developed,DEV,ssp4,2050,0.828939358
GRC,developed,DEV,ssp5,2050,0.876649276
GRC,developed,DEV,ssp1,2055,0.880380194
GRC,developed,DEV,ssp2,2055,0.876607273
GRC,developed,DEV,ssp3,2055,0.812987515
GRC,developed,DEV,ssp4,2055,0.8319332
GRC,developed,DEV,ssp5,2055,0.873853388
GRC,developed,DEV,ssp1,2060,0.878969945
GRC,developed,DEV,ssp2,2060,0.878220803
GRC,developed,DEV,ssp3,2060,0.814868656
GRC,developed,DEV,ssp4,2060,0.832469793
GRC,developed,DEV,ssp5,2060,0.871944045
GRC,developed,DEV,ssp1,2065,0.878300269
GRC,developed,DEV,ssp2,2065,0.879857439
GRC,developed,DEV,ssp3,2065,0.816840515
GRC,developed,DEV,ssp4,2065,0.832862127
GRC,developed,DEV,ssp5,2065,0.871188768
GRC,developed,DEV,ssp1,2070,0.878011172
GRC,developed,DEV,ssp2,2070,0.881259281
GRC,developed,DEV,ssp3,2070,0.818663944
GRC,developed,DEV,ssp4,2070,0.83286534
GRC,developed,DEV,ssp5,2070,0.870738392
GTM,developing,LAM,ssp1,2030,0.643550021
GTM,developing,LAM,ssp2,2030,0.596809304
GTM,developing,LAM,ssp3,2030,0.518057812
GTM,developing,LAM,ssp4,2030,0.500032366
GTM,developing,LAM,ssp5,2030,0.645880727
GTM,developing,LAM,ssp1,2035,0.661683069
GTM,developing,LAM,ssp2,2035,0.612591566
GTM,developing,LAM,ssp3,2035,0.52216098
GTM,developing,LAM,ssp4,2035,0.502498894
GTM,developing,LAM,ssp5,2035,0.66530823
GTM,developing,LAM,ssp1,2040,0.678154135
GTM,developing,LAM,ssp2,2040,0.627713843
GTM,developing,LAM,ssp3,2040,0.525144258
GTM,developing,LAM,ssp4,2040,0.504309352
GTM,developing,LAM,ssp5,2040,0.683296511
GTM,developing,LAM,ssp1,2045,0.692319109
GTM,developing,LAM,ssp2,2045,0.64110101
GTM,developing,LAM,ssp3,2045,0.527949424
GTM,developing,LAM,ssp4,2045,0.506434623
GTM,developing,LAM,ssp5,2045,0.698341574
GTM,developing,LAM,ssp1,2050,0.703682111
GTM,developing,LAM,ssp2,2050,0.653386715
GTM,developing,LAM,ssp3,2050,0.529473227
GTM,developing,LAM,ssp4,2050,0.508017536
GTM,developing,LAM,ssp5,2050,0.706234716
GTM,developing,LAM,ssp1,2055,0.712297545
GTM,developing,LAM,ssp2,2055,0.663703799
GTM,developing,LAM,ssp3,2055,0.530496006
GTM,developing,LAM,ssp4,2055,0.509683455
GTM,developing,LAM,ssp5,2055,0.711800452
GTM,developing,LAM,ssp1,2060,0.717944425
GTM,developing,LAM,ssp2,2060,0.673032939
GTM,developing,LAM,ssp3,2060,0.531517364
GTM,developing,LAM,ssp4,2060,0.510187406
GTM,developing,LAM,ssp5,2060,0.717633498
GTM,developing,LAM,ssp1,2065,0.723639923
GTM,developing,LAM,ssp2,2065,0.681781157
GTM,developing,LAM,ssp3,2065,0.532588096
GTM,developing,LAM,ssp4,2065,0.510783573
GTM,developing,LAM,ssp5,2065,0.723750371
GTM,developing,LAM,ssp1,2070,0.729057655
GTM,developing,LAM,ssp2,2070,0.690214535
GTM,developing,LAM,ssp3,2070,0.533906957
GTM,developing,LAM,ssp4,2070,0.511592841
GTM,developing,LAM,ssp5,2070,0.729976248
GUY,developing,LAM,ssp1,2030,0.660592207
GUY,developing,LAM,ssp2,2030,0.637522211
GUY,developing,LAM,ssp3,2030,0.608240462
GUY,developing,LAM,ssp4,2030,0.603619024
GUY,developing,LAM,ssp5,2030,0.664270866
GUY,developing,LAM,ssp1,2035,0.676092671
GUY,developing,LAM,ssp2,2035,0.648522591
GUY,developing,LAM,ssp3,2035,0.614363604
GUY,developing,LAM,ssp4,2035,0.610925659
GUY,developing,LAM,ssp5,2035,0.681446555
GUY,developing,LAM,ssp1,2040,0.690705256
GUY,developing,LAM,ssp2,2040,0.659197077
GUY,developing,LAM,ssp3,2040,0.62070865
GUY,developing,LAM,ssp4,2040,0.618271879
GUY,developing,LAM,ssp5,2040,0.698023436
GUY,developing,LAM,ssp1,2045,0.703470504
GUY,developing,LAM,ssp2,2045,0.668587345
GUY,developing,LAM,ssp3,2045,0.625527887
GUY,developing,LAM,ssp4,2045,0.625569845
GUY,developing,LAM,ssp5,2045,0.712139629
GUY,developing,LAM,ssp1,2050,0.713594662
GUY,developing,LAM,ssp2,2050,0.677293137
GUY,developing,LAM,ssp3,2050,0.629950642
GUY,developing,LAM,ssp4,2050,0.632628841
GUY,developing,LAM,ssp5,2050,0.719081235
GUY,developing,LAM,ssp1,2055,0.720785722
GUY,developing,LAM,ssp2,2055,0.68404381
GUY,developing,LAM,ssp3,2055,0.633194142
GUY,developing,LAM,ssp4,2055,0.639225912
GUY,developing,LAM,ssp5,2055,0.723416087
GUY,developing,LAM,ssp1,2060,0.7247616
GUY,developing,LAM,ssp2,2060,0.690171804
GUY,developing,LAM,ssp3,2060,0.635998117
GUY,developing,LAM,ssp4,2060,0.644370829
GUY,developing,LAM,ssp5,2060,0.727716419
GUY,developing,LAM,ssp1,2065,0.728471454
GUY,developing,LAM,ssp2,2065,0.69600315
GUY,developing,LAM,ssp3,2065,0.638928737
GUY,developing,LAM,ssp4,2065,0.649445954
GUY,developing,LAM,ssp5,2065,0.731926341
GUY,developing,LAM,ssp1,2070,0.731832313
GUY,developing,LAM,ssp2,2070,0.701502346
GUY,developing,LAM,ssp3,2070,0.641919258
GUY,developing,LAM,ssp4,2070,0.654319281
GUY,developing,LAM,ssp5,2070,0.735648527
HKG,developing,APC,ssp1,2030,0.905598347
HKG,developing,APC,ssp2,2030,0.904802283
HKG,developing,APC,ssp3,2030,0.876485584
HKG,developing,APC,ssp4,2030,0.879209436
HKG,developing,APC,ssp5,2030,0.908293311
HKG,developing,APC,ssp1,2035,0.913843681
HKG,developing,APC,ssp2,2035,0.912983456
HKG,developing,APC,ssp3,2035,0.882915361
HKG,developing,APC,ssp4,2035,0.886225052
HKG,developing,APC,ssp5,2035,0.917921836
HKG,developing,APC,ssp1,2040,0.921798844
HKG,developing,APC,ssp2,2040,0.921739268
HKG,developing,APC,ssp3,2040,0.889682068
HKG,developing,APC,ssp4,2040,0.8933218
HKG,developing,APC,ssp5,2040,0.927239677
HKG,developing,APC,ssp1,2045,0.928471716
HKG,developing,APC,ssp2,2045,0.92784645
HKG,developing,APC,ssp3,2045,0.895836492
HKG,developing,APC,ssp4,2045,0.89912942
HKG,developing,APC,ssp5,2045,0.934265863
HKG,developing,APC,ssp1,2050,0.931997989
HKG,developing,APC,ssp2,2050,0.932513271
HKG,developing,APC,ssp3,2050,0.90045351
HKG,developing,APC,ssp4,2050,0.903935639
HKG,developing,APC,ssp5,2050,0.932388495
HKG,developing,APC,ssp1,2055,0.932749359
HKG,developing,APC,ssp2,2055,0.934533775
HKG,developing,APC,ssp3,2055,0.903242121
HKG,developing,APC,ssp4,2055,0.907645206
HKG,developing,APC,ssp5,2055,0.928536237
HKG,developing,APC,ssp1,2060,0.930300387
HKG,developing,APC,ssp2,2060,0.935491327
HKG,developing,APC,ssp3,2060,0.905446857
HKG,developing,APC,ssp4,2060,0.908632792
HKG,developing,APC,ssp5,2060,0.925798969
HKG,developing,APC,ssp1,2065,0.928685508
HKG,developing,APC,ssp2,2065,0.936212475
HKG,developing,APC,ssp3,2065,0.907256247
HKG,developing,APC,ssp4,2065,0.909307449
HKG,developing,APC,ssp5,2065,0.92427614
HKG,developing,APC,ssp1,2070,0.927438931
HKG,developing,APC,ssp2,2070,0.936776909
HKG,developing,APC,ssp3,2070,0.908870889
HKG,developing,APC,ssp4,2070,0.909735791
HKG,developing,APC,ssp5,2070,0.922999555
HND,developing,LAM,ssp1,2030,0.649478947
HND,developing,LAM,ssp2,2030,0.608631617
HND,developing,LAM,ssp3,2030,0.531596961
HND,developing,LAM,ssp4,2030,0.512789725
HND,developing,LAM,ssp5,2030,0.652671664
HND,developing,LAM,ssp1,2035,0.667636821
HND,developing,LAM,ssp2,2035,0.622724149
HND,developing,LAM,ssp3,2035,0.534970882
HND,developing,LAM,ssp4,2035,0.514981019
HND,developing,LAM,ssp5,2035,0.672535078
HND,developing,LAM,ssp1,2040,0.684287831
HND,developing,LAM,ssp2,2040,0.636378419
HND,developing,LAM,ssp3,2040,0.537413741
HND,developing,LAM,ssp4,2040,0.516727791
HND,developing,LAM,ssp5,2040,0.691107103
HND,developing,LAM,ssp1,2045,0.699095581
HND,developing,LAM,ssp2,2045,0.64841854
HND,developing,LAM,ssp3,2045,0.539007206
HND,developing,LAM,ssp4,2045,0.518156436
HND,developing,LAM,ssp5,2045,0.707153238
HND,developing,LAM,ssp1,2050,0.710948057
HND,developing,LAM,ssp2,2050,0.65996789
HND,developing,LAM,ssp3,2050,0.539754998
HND,developing,LAM,ssp4,2050,0.519457806
HND,developing,LAM,ssp5,2050,0.715769484
HND,developing,LAM,ssp1,2055,0.719993411
HND,developing,LAM,ssp2,2055,0.669460295
HND,developing,LAM,ssp3,2055,0.539928246
HND,developing,LAM,ssp4,2055,0.520760739
HND,developing,LAM,ssp5,2055,0.72194073
HND,developing,LAM,ssp1,2060,0.725683357
HND,developing,LAM,ssp2,2060,0.678331541
HND,developing,LAM,ssp3,2060,0.540557691
HND,developing,LAM,ssp4,2060,0.521316614
HND,developing,LAM,ssp5,2060,0.727932322
HND,developing,LAM,ssp1,2065,0.732200513
HND,developing,LAM,ssp2,2065,0.687138974
HND,developing,LAM,ssp3,2065,0.541103974
HND,developing,LAM,ssp4,2065,0.52181941
HND,developing,LAM,ssp5,2065,0.734960142
HND,developing,LAM,ssp1,2070,0.738825603
HND,developing,LAM,ssp2,2070,0.69587401
HND,developing,LAM,ssp3,2070,0.542248689
HND,developing,LAM,ssp4,2070,0.522845511
HND,developing,LAM,ssp5,2070,0.741894178
HRV,developed,DEV,ssp1,2030,0.808297603
HRV,developed,DEV,ssp2,2030,0.799246213
HRV,developed,DEV,ssp3,2030,0.783583873
HRV,developed,DEV,ssp4,2030,0.776866272
HRV,developed,DEV,ssp5,2030,0.810823324
HRV,developed,DEV,ssp1,2035,0.816035826
HRV,developed,DEV,ssp2,2035,0.805682163
HRV,developed,DEV,ssp3,2035,0.788728144
HRV,developed,DEV,ssp4,2035,0.781812641
HRV,developed,DEV,ssp5,2035,0.819839046
HRV,developed,DEV,ssp1,2040,0.822623797
HRV,developed,DEV,ssp2,2040,0.811448229
HRV,developed,DEV,ssp3,2040,0.793084539
HRV,developed,DEV,ssp4,2040,0.786036581
HRV,developed,DEV,ssp5,2040,0.827798898
HRV,developed,DEV,ssp1,2045,0.828049791
HRV,developed,DEV,ssp2,2045,0.815533318
HRV,developed,DEV,ssp3,2045,0.796773913
HRV,developed,DEV,ssp4,2045,0.789796991
HRV,developed,DEV,ssp5,2045,0.833942253
HRV,developed,DEV,ssp1,2050,0.830911945
HRV,developed,DEV,ssp2,2050,0.818829209
HRV,developed,DEV,ssp3,2050,0.799404927
HRV,developed,DEV,ssp4,2050,0.793175192
HRV,developed,DEV,ssp5,2050,0.832726324
HRV,developed,DEV,ssp1,2055,0.831757096
HRV,developed,DEV,ssp2,2055,0.820292704
HRV,developed,DEV,ssp3,2055,0.800947774
HRV,developed,DEV,ssp4,2055,0.796025246
HRV,developed,DEV,ssp5,2055,0.830373699
HRV,developed,DEV,ssp1,2060,0.830469293
HRV,developed,DEV,ssp2,2060,0.821576776
HRV,developed,DEV,ssp3,2060,0.802794021
HRV,developed,DEV,ssp4,2060,0.79712978
HRV,developed,DEV,ssp5,2060,0.829768377
HRV,developed,DEV,ssp1,2065,0.830361749
HRV,developed,DEV,ssp2,2065,0.823194714
HRV,developed,DEV,ssp3,2065,0.804819071
HRV,developed,DEV,ssp4,2065,0.798399274
HRV,developed,DEV,ssp5,2065,0.830671133
HRV,developed,DEV,ssp1,2070,0.831101908
HRV,developed,DEV,ssp2,2070,0.825196604
HRV,developed,DEV,ssp3,2070,0.807024301
HRV,developed,DEV,ssp4,2070,0.799907917
HRV,developed,DEV,ssp5,2070,0.832252297
HTI,ldc,LAM,ssp1,2030,0.590530658
HTI,ldc,LAM,ssp2,2030,0.542078846
HTI,ldc,LAM,ssp3,2030,0.44303951
HTI,ldc,LAM,ssp4,2030,0.435367488
HTI,ldc,LAM,ssp5,2030,0.594881668
HTI,ldc,LAM,ssp1,2035,0.623536028
HTI,ldc,LAM,ssp2,2035,0.567879736
HTI,ldc,LAM,ssp3,2035,0.453507963
HTI,ldc,LAM,ssp4,2035,0.446472203
HTI,ldc,LAM,ssp5,2035,0.630315301
HTI,ldc,LAM,ssp1,2040,0.652694769
HTI,ldc,LAM,ssp2,2040,0.590365104
HTI,ldc,LAM,ssp3,2040,0.461069116
HTI,ldc,LAM,ssp4,2040,0.45533751
HTI,ldc,LAM,ssp5,2040,0.66222513
HTI,ldc,LAM,ssp1,2045,0.67693864
HTI,ldc,LAM,ssp2,2045,0.609590907
HTI,ldc,LAM,ssp3,2045,0.46678166
HTI,ldc,LAM,ssp4,2045,0.462966591
HTI,ldc,LAM,ssp5,2045,0.688537271
HTI,ldc,LAM,ssp1,2050,0.696087394
HTI,ldc,LAM,ssp2,2050,0.626403653
HTI,ldc,LAM,ssp3,2050,0.47082838
HTI,ldc,LAM,ssp4,2050,0.469655087
HTI,ldc,LAM,ssp5,2050,0.705359813
HTI,ldc,LAM,ssp1,2055,0.712002425
HTI,ldc,LAM,ssp2,2055,0.640141287
HTI,ldc,LAM,ssp3,2055,0.472635062
HTI,ldc,LAM,ssp4,2055,0.47465124
HTI,ldc,LAM,ssp5,2055,0.719095165
HTI,ldc,LAM,ssp1,2060,0.723957185
HTI,ldc,LAM,ssp2,2060,0.653416767
HTI,ldc,LAM,ssp3,2060,0.474273471
HTI,ldc,LAM,ssp4,2060,0.478353656
HTI,ldc,LAM,ssp5,2060,0.731753453
HTI,ldc,LAM,ssp1,2065,0.734268334
HTI,ldc,LAM,ssp2,2065,0.666826433
HTI,ldc,LAM,ssp3,2065,0.476552971
HTI,ldc,LAM,ssp4,2065,0.482616724
HTI,ldc,LAM,ssp5,2065,0.742725172
HTI,ldc,LAM,ssp1,2070,0.742996442
HTI,ldc,LAM,ssp2,2070,0.679153939
HTI,ldc,LAM,ssp3,2070,0.478006303
HTI,ldc,LAM,ssp4,2070,0.485873505
HTI,ldc,LAM,ssp5,2070,0.751800743
HUN,developed,DEV,ssp1,2030,0.802435915
HUN,developed,DEV,ssp2,2030,0.79143928
HUN,developed,DEV,ssp3,2030,0.771521627
HUN,developed,DEV,ssp4,2030,0.762539349
HUN,developed,DEV,ssp5,2030,0.804746347
HUN,developed,DEV,ssp1,2035,0.810516561
HUN,developed,DEV,ssp2,2035,0.798216318
HUN,developed,DEV,ssp3,2035,0.776235414
HUN,developed,DEV,ssp4,2035,0.767213448
HUN,developed,DEV,ssp5,2035,0.81416941
HUN,developed,DEV,ssp1,2040,0.817212849
HUN,developed,DEV,ssp2,2040,0.804058456
HUN,developed,DEV,ssp3,2040,0.780108205
HUN,developed,DEV,ssp4,2040,0.770990901
HUN,developed,DEV,ssp5,2040,0.822546701
HUN,developed,DEV,ssp1,2045,0.822709853
HUN,developed,DEV,ssp2,2045,0.807961086
HUN,developed,DEV,ssp3,2045,0.782957108
HUN,developed,DEV,ssp4,2045,0.773996599
HUN,developed,DEV,ssp5,2045,0.829076618
HUN,developed,DEV,ssp1,2050,0.825688686
HUN,developed,DEV,ssp2,2050,0.811026518
HUN,developed,DEV,ssp3,2050,0.784605164
HUN,developed,DEV,ssp4,2050,0.776488511
HUN,developed,DEV,ssp5,2050,0.828085439
HUN,developed,DEV,ssp1,2055,0.826799408
HUN,developed,DEV,ssp2,2055,0.812390959
HUN,developed,DEV,ssp3,2055,0.785541213
HUN,developed,DEV,ssp4,2055,0.778615847
HUN,developed,DEV,ssp5,2055,0.825870991
HUN,developed,DEV,ssp1,2060,0.825574486
HUN,developed,DEV,ssp2,2060,0.813563711
HUN,developed,DEV,ssp3,2060,0.787019049
HUN,developed,DEV,ssp4,2060,0.779058802
HUN,developed,DEV,ssp5,2060,0.825090824
HUN,developed,DEV,ssp1,2065,0.82537592
HUN,developed,DEV,ssp2,2065,0.815048583
HUN,developed,DEV,ssp3,2065,0.788678568
HUN,developed,DEV,ssp4,2065,0.779625141
HUN,developed,DEV,ssp5,2065,0.82568639
HUN,developed,DEV,ssp1,2070,0.825865109
HUN,developed,DEV,ssp2,2070,0.816806148
HUN,developed,DEV,ssp3,2070,0.790567833
HUN,developed,DEV,ssp4,2070,0.780253502
HUN,developed,DEV,ssp5,2070,0.826851106
IDN,developing,APC,ssp1,2030,0.720747413
IDN,developing,APC,ssp2,2030,0.706633533
IDN,developing,APC,ssp3,2030,0.671493484
IDN,developing,APC,ssp4,2030,0.6661788
IDN,developing,APC,ssp5,2030,0.723522641
IDN,developing,APC,ssp1,2035,0.739645465
IDN,developing,APC,ssp2,2035,0.724184397
IDN,developing,APC,ssp3,2035,0.682717366
IDN,developing,APC,ssp4,2035,0.678309852
IDN,developing,APC,ssp5,2035,0.743719077
IDN,developing,APC,ssp1,2040,0.756418614
IDN,developing,APC,ssp2,2040,0.738667899
IDN,developing,APC,ssp3,2040,0.691887082
IDN,developing,APC,ssp4,2040,0.687890499
IDN,developing,APC,ssp5,2040,0.761917956
IDN,developing,APC,ssp1,2045,0.770597501
IDN,developing,APC,ssp2,2045,0.749196724
IDN,developing,APC,ssp3,2045,0.69879725
IDN,developing,APC,ssp4,2045,0.695336933
IDN,developing,APC,ssp5,2045,0.776717632
IDN,developing,APC,ssp1,2050,0.780619169
IDN,developing,APC,ssp2,2050,0.759332537
IDN,developing,APC,ssp3,2050,0.70377418
IDN,developing,APC,ssp4,2050,0.702206486
IDN,developing,APC,ssp5,2050,0.782456813
IDN,developing,APC,ssp1,2055,0.786915372
IDN,developing,APC,ssp2,2055,0.767011169
IDN,developing,APC,ssp3,2055,0.707172568
IDN,developing,APC,ssp4,2055,0.707907859
IDN,developing,APC,ssp5,2055,0.785154351
IDN,developing,APC,ssp1,2060,0.789506234
IDN,developing,APC,ssp2,2060,0.773702298
IDN,developing,APC,ssp3,2060,0.710296298
IDN,developing,APC,ssp4,2060,0.711555102
IDN,developing,APC,ssp5,2060,0.788208723
IDN,developing,APC,ssp1,2065,0.792245528
IDN,developing,APC,ssp2,2065,0.779428574
IDN,developing,APC,ssp3,2065,0.712742524
IDN,developing,APC,ssp4,2065,0.714661268
IDN,developing,APC,ssp5,2065,0.792040387
IDN,developing,APC,ssp1,2070,0.795318276
IDN,developing,APC,ssp2,2070,0.784461152
IDN,developing,APC,ssp3,2070,0.714727282
IDN,developing,APC,ssp4,2070,0.717040003
IDN,developing,APC,ssp5,2070,0.796169802
IND,developing,APC,ssp1,2030,0.695166581
IND,developing,APC,ssp2,2030,0.65915695
IND,developing,APC,ssp3,2030,0.582731312
IND,developing,APC,ssp4,2030,0.582615156
IND,developing,APC,ssp5,2030,0.698409423
IND,developing,APC,ssp1,2035,0.719797361
IND,developing,APC,ssp2,2035,0.681731556
IND,developing,APC,ssp3,2035,0.593654843
IND,developing,APC,ssp4,2035,0.594816523
IND,developing,APC,ssp5,2035,0.724590563
IND,developing,APC,ssp1,2040,0.740112647
IND,developing,APC,ssp2,2040,0.700638068
IND,developing,APC,ssp3,2040,0.60191697
IND,developing,APC,ssp4,2040,0.60410301
IND,developing,APC,ssp5,2040,0.746548177
IND,developing,APC,ssp1,2045,0.755876089
IND,developing,APC,ssp2,2045,0.714902522
IND,developing,APC,ssp3,2045,0.607339531
IND,developing,APC,ssp4,2045,0.610598871
IND,developing,APC,ssp5,2045,0.76312834
IND,developing,APC,ssp1,2050,0.766058394
IND,developing,APC,ssp2,2050,0.725611404
IND,developing,APC,ssp3,2050,0.609364351
IND,developing,APC,ssp4,2050,0.614380263
IND,developing,APC,ssp5,2050,0.769274966
IND,developing,APC,ssp1,2055,0.772083326
IND,developing,APC,ssp2,2055,0.732932175
IND,developing,APC,ssp3,2055,0.60871772
IND,developing,APC,ssp4,2055,0.616272741
IND,developing,APC,ssp5,2055,0.771803708
IND,developing,APC,ssp1,2060,0.774494009
IND,developing,APC,ssp2,2060,0.739523032
IND,developing,APC,ssp3,2060,0.607631315
IND,developing,APC,ssp4,2060,0.616531546
IND,developing,APC,ssp5,2060,0.774722281
IND,developing,APC,ssp1,2065,0.776872012
IND,developing,APC,ssp2,2065,0.745776118
IND,developing,APC,ssp3,2065,0.606359991
IND,developing,APC,ssp4,2065,0.616735847
IND,developing,APC,ssp5,2065,0.778529367
IND,developing,APC,ssp1,2070,0.779367786
IND,developing,APC,ssp2,2070,0.751829752
IND,developing,APC,ssp3,2070,0.605241753
IND,developing,APC,ssp4,2070,0.617059987
IND,developing,APC,ssp5,2070,0.782614762
IRL,developed,DEV,ssp1,2030,0.8922666
IRL,developed,DEV,ssp2,2030,0.890758257
IRL,developed,DEV,ssp3,2030,0.860156914
IRL,developed,DEV,ssp4,2030,0.864064282
IRL,developed,DEV,ssp5,2030,0.894408451
IRL,developed,DEV,ssp1,2035,0.900684793
IRL,developed,DEV,ssp2,2035,0.89893077
IRL,developed,DEV,ssp3,2035,0.865885794
IRL,developed,DEV,ssp4,2035,0.871058228
IRL,developed,DEV,ssp5,2035,0.90410077
IRL,developed,DEV,ssp1,2040,0.90737348
IRL,developed,DEV,ssp2,2040,0.905549478
IRL,developed,DEV,ssp3,2040,0.870870552
IRL,developed,DEV,ssp4,2040,0.876673061
IRL,developed,DEV,ssp5,2040,0.912309008
IRL,developed,DEV,ssp1,2045,0.912620506
IRL,developed,DEV,ssp2,2045,0.909722303
IRL,developed,DEV,ssp3,2045,0.875161607
IRL,developed,DEV,ssp4,2045,0.881347698
IRL,developed,DEV,ssp5,2045,0.918183629
IRL,developed,DEV,ssp1,2050,0.914995282
IRL,developed,DEV,ssp2,2050,0.912700406
IRL,developed,DEV,ssp3,2050,0.878386844
IRL,developed,DEV,ssp4,2050,0.885335286
IRL,developed,DEV,ssp5,2050,0.915517009
IRL,developed,DEV,ssp1,2055,0.915002917
IRL,developed,DEV,ssp2,2055,0.913534075
IRL,developed,DEV,ssp3,2055,0.880718296
IRL,developed,DEV,ssp4,2055,0.888704154
IRL,developed,DEV,ssp5,2055,0.911182546
IRL,developed,DEV,ssp1,2060,0.912177888
